Campaign name,Ad set name,Ad name,Age,Gender,Objective,Day,Reach,Impressions,Frequency,Amount spent (INR),Result Type,Results,Cost per result,Clicks (all),CPC (all),CTR (all),Link clicks,CPC (cost per link click),"CPM (cost per 1,000 impressions)",Post engagement,Reporting starts,Reporting ends
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,35-44,male,LEAD_GENERATION,2021-12-02,206,221,1.0728155339806,128.58,,,,1,128.58,0.45248869,,,581.80995475,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-3-Loc-Industry-02-Dec-21,AskJuno-TN-Image-02-Sep-21-English,55-64,female,LEAD_GENERATION,2021-12-02,10,10,1,1.35,,,,0,,0,,,135,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-3-Loc-Industry-02-Dec-21,AskJuno-TN-Image-02-Sep-21-English,35-44,unknown,LEAD_GENERATION,2021-12-02,2,2,1,0.28,,,,0,,0,,,140,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,65+,male,LEAD_GENERATION,2021-12-02,106,117,1.1037735849057,27.258934201716,,,,1,27.2589342,0.85470085,,,232.9823436,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,Unknown,unknown,LEAD_GENERATION,2021-12-02,0,0,0,0,,,,0,,,,,,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,65+,female,LEAD_GENERATION,2021-12-02,12,12,1,1.1095495769676,,,,1,1.10954958,8.33333333,1,1.10954958,92.46246475,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,25-34,unknown,LEAD_GENERATION,2021-12-02,4,4,1,1.3794400146083,,,,0,,0,,,344.86000365,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,45-54,female,LEAD_GENERATION,2021-12-02,21,22,1.047619047619,5.3678209264106,,,,0,,0,,,243.99186029,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,55-64,female,LEAD_GENERATION,2021-12-02,24,28,1.1666666666667,4.5681455556232,,,,0,,0,,,163.14805556,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,55-64,male,LEAD_GENERATION,2021-12-02,185,202,1.0918918918919,74.679683689411,,,,3,24.8932279,1.48514851,2,37.33984184,369.7014044,2,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,45-54,male,LEAD_GENERATION,2021-12-02,171,190,1.1111111111111,68.022386227606,,,,3,22.67412874,1.57894737,3,22.67412874,358.01255909,3,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,25-34,male,LEAD_GENERATION,2021-12-02,595,623,1.0470588235294,167.7718927912,,,,1,167.77189279,0.16051364,1,167.77189279,269.29677816,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,35-44,female,LEAD_GENERATION,2021-12-02,33,35,1.0606060606061,7.7868389230426,,,,0,,0,,,222.48111209,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,25-34,female,LEAD_GENERATION,2021-12-02,208,211,1.0144230769231,50.209617343316,On-Facebook leads,1,50.209617343316,4,12.55240434,1.8957346,1,50.20961734,237.96027177,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,35-44,male,LEAD_GENERATION,2021-12-02,225,245,1.0888888888889,84.515690750096,On-Facebook leads,1,84.515690750096,5,16.90313815,2.04081633,3,28.17189692,344.96200306,3,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-3-Loc-Industry-02-Dec-21,AskJuno-TN-Image-02-Sep-21-English,35-44,female,LEAD_GENERATION,2021-12-02,36,38,1.0555555555556,11.54,,,,0,,0,,,303.68421053,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-3-Loc-Industry-02-Dec-21,AskJuno-TN-Image-02-Sep-21-English,45-54,unknown,LEAD_GENERATION,2021-12-02,1,1,1,0.16,,,,0,,0,,,160,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,35-44,female,LEAD_GENERATION,2021-12-02,35,38,1.0857142857143,42.96,,,,1,42.96,2.63157895,1,42.96,1130.52631579,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-3-Loc-Industry-02-Dec-21,AskJuno-TN-Image-02-Sep-21-English,25-34,unknown,LEAD_GENERATION,2021-12-02,2,3,1.5,0.48,,,,0,,0,,,160,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-3-Loc-Industry-02-Dec-21,AskJuno-TN-Image-02-Sep-21-English,45-54,female,LEAD_GENERATION,2021-12-02,16,16,1,4.38,,,,1,4.38,6.25,1,4.38,273.75,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-3-Loc-Industry-02-Dec-21,AskJuno-TN-Image-02-Sep-21-English,65+,female,LEAD_GENERATION,2021-12-02,4,4,1,1.4,,,,0,,0,,,350,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-3-Loc-Industry-02-Dec-21,AskJuno-TN-Image-02-Sep-21-English,55-64,male,LEAD_GENERATION,2021-12-02,90,96,1.0666666666667,37.38,,,,1,37.38,1.04166667,1,37.38,389.375,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-3-Loc-Industry-02-Dec-21,AskJuno-TN-Image-02-Sep-21-English,35-44,male,LEAD_GENERATION,2021-12-02,403,443,1.0992555831266,139.44,,,,1,139.44,0.22573363,1,139.44,314.76297968,2,2021-12-02,2021-12-02
