Campaign name,Ad set name,Ad name,Age,Gender,Objective,Day,Reach,Impressions,Frequency,Amount spent (INR),Result Type,Results,Cost per result,Clicks (all),CPC (all),CTR (all),Link clicks,CPC (cost per link click),"CPM (cost per 1,000 impressions)",Post engagement,Reporting starts,Reporting ends
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,25-34,female,LEAD_GENERATION,2021-11-23,55,59,1.0727272727273,12,,,,3,4,5.08474576,,,203.38983051,,2021-11-23,2021-11-23
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,65+,male,LEAD_GENERATION,2021-11-23,115,121,1.0521739130435,18.87,,,,2,9.435,1.65289256,,,155.95041322,,2021-11-23,2021-11-23
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,65+,female,LEAD_GENERATION,2021-11-22,5,5,1,0.89,,,,0,,0,,,178,,2021-11-22,2021-11-22
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,18-24,female,LEAD_GENERATION,2021-11-22,350,388,1.1085714285714,77.5,,,,4,19.375,1.03092784,2,38.75,199.74226804,4,2021-11-22,2021-11-22
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,65+,male,LEAD_GENERATION,2021-11-22,376,400,1.063829787234,42.67,,,,22,1.93954545,5.5,4,10.6675,106.675,4,2021-11-22,2021-11-22
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,55-64,male,LEAD_GENERATION,2021-11-22,864,987,1.1423611111111,126.91,,,,44,2.88431818,4.45795339,10,12.691,128.58156028,10,2021-11-22,2021-11-22
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,35-44,male,LEAD_GENERATION,2021-11-22,1070,1174,1.0971962616822,182.53,,,,40,4.56325,3.40715503,6,30.42166667,155.4770017,7,2021-11-22,2021-11-22
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,25-34,male,LEAD_GENERATION,2021-11-22,1150,1262,1.0973913043478,182.3,,,,34,5.36176471,2.69413629,3,60.76666667,144.45324881,4,2021-11-22,2021-11-22
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,18-24,male,LEAD_GENERATION,2021-11-22,1578,1736,1.1001267427123,334.3,On-Facebook leads,1,334.3,27,12.38148148,1.55529954,4,83.575,192.56912442,4,2021-11-22,2021-11-22
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,18-24,unknown,LEAD_GENERATION,2021-11-22,1,1,1,0.01,,,,0,,0,,,10,,2021-11-22,2021-11-22
