"Campaign name","Ad set name","Ad name",Age,Gender,Objective,Day,Reach,Impressions,Frequency,"Amount spent (INR)","Result Type",Results,"Cost per result","Clicks (all)","CPC (all)","CTR (all)","Link clicks","CPC (cost per link click)","CPM (cost per 1,000 impressions)","Post engagement","Reporting starts","Reporting ends"
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,45-54,male,LINK_CLICKS,2021-08-28,482,637,1.3215767634855,150.56,"Link clicks",3,50.186666666667,4,37.64,0.62794349,3,50.18666667,236.35792779,3,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,45-54,female,LINK_CLICKS,2021-08-28,335,464,1.3850746268657,97.1,"Link clicks",1,97.1,1,97.1,0.21551724,1,97.1,209.26724138,1,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,35-44,male,LINK_CLICKS,2021-08-28,311,387,1.2443729903537,95.35,"Link clicks",2,47.675,2,47.675,0.51679587,2,47.675,246.38242894,2,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,25-34,male,LINK_CLICKS,2021-08-28,258,317,1.2286821705426,75.38,"Link clicks",1,75.38,1,75.38,0.31545741,1,75.38,237.79179811,1,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,35-44,female,LINK_CLICKS,2021-08-28,220,266,1.2090909090909,114.1,"Link clicks",1,114.1,1,114.1,0.37593985,1,114.1,428.94736842,1,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,35-44,female,LINK_CLICKS,2021-08-28,219,267,1.2191780821918,66.14,"Link clicks",1,66.14,1,66.14,0.37453184,1,66.14,247.71535581,1,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,25-34,female,LINK_CLICKS,2021-08-28,167,201,1.2035928143713,45.67,"Link clicks",1,45.67,1,45.67,0.49751244,1,45.67,227.21393035,1,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,Unknown,unknown,LINK_CLICKS,2021-08-28,0,0,0,0,,,,0,,,,,,,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,25-34,unknown,LINK_CLICKS,2021-08-28,3,4,1.3333333333333,0.29,,,,0,,0,,,72.5,,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,55-64,unknown,LINK_CLICKS,2021-08-28,5,6,1.2,2.03,,,,0,,0,,,338.33333333,,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,35-44,unknown,LINK_CLICKS,2021-08-28,13,14,1.0769230769231,1.27,,,,0,,0,,,90.71428571,,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,45-54,unknown,LINK_CLICKS,2021-08-28,22,26,1.1818181818182,4.52,,,,0,,0,,,173.84615385,,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,25-34,male,LINK_CLICKS,2021-08-28,242,279,1.1528925619835,147.46,"Link clicks",1,147.46,1,147.46,0.35842294,1,147.46,528.53046595,1,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,45-54,male,LINK_CLICKS,2021-08-27,159,169,1.062893081761,82.14,"Link clicks",2,41.07,2,41.07,1.18343195,2,41.07,486.03550296,2,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,25-34,unknown,LINK_CLICKS,2021-08-27,1,1,1,0.81,,,,0,,0,,,810,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,25-34,unknown,LINK_CLICKS,2021-08-27,2,2,1,2.23,,,,0,,0,,,1115,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,45-54,female,LINK_CLICKS,2021-08-27,102,111,1.0882352941176,79.97,,,,1,79.97,0.9009009,,,720.45045045,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,25-34,male,LINK_CLICKS,2021-08-27,88,97,1.1022727272727,48.02,,,,0,,0,,,495.05154639,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,35-44,female,LINK_CLICKS,2021-08-27,78,86,1.1025641025641,56.61,,,,0,,0,,,658.25581395,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,25-34,female,LINK_CLICKS,2021-08-27,64,68,1.0625,65.87,,,,0,,0,,,968.67647059,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,55-64,male,LINK_CLICKS,2021-08-27,28,34,1.2142857142857,28.53,,,,0,,0,,,839.11764706,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,55-64,female,LINK_CLICKS,2021-08-27,19,21,1.1052631578947,19.53,,,,0,,0,,,930,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,45-54,unknown,LINK_CLICKS,2021-08-27,6,6,1,1.08,,,,0,,0,,,180,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,35-44,unknown,LINK_CLICKS,2021-08-27,2,2,1,0.86,,,,0,,0,,,430,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,35-44,male,LINK_CLICKS,2021-08-27,119,131,1.1008403361345,73.08,"Link clicks",1,73.08,1,73.08,0.76335878,1,73.08,557.86259542,1,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,45-54,unknown,LINK_CLICKS,2021-08-27,1,1,1,1.71,,,,0,,0,,,1710,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,35-44,male,LINK_CLICKS,2021-08-27,49,52,1.0612244897959,23.32,,,,0,,0,,,448.46153846,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,45-54,female,LINK_CLICKS,2021-08-27,41,43,1.0487804878049,24.73,"Link clicks",1,24.73,1,24.73,2.3255814,1,24.73,575.11627907,1,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,25-34,male,LINK_CLICKS,2021-08-27,40,43,1.075,18.74,,,,0,,0,,,435.81395349,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,25-34,female,LINK_CLICKS,2021-08-27,41,42,1.0243902439024,34.93,,,,0,,0,,,831.66666667,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,35-44,female,LINK_CLICKS,2021-08-27,33,39,1.1818181818182,47.84,,,,0,,0,,,1226.66666667,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,55-64,male,LINK_CLICKS,2021-08-27,13,13,1,6.77,,,,0,,0,,,520.76923077,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,55-64,female,LINK_CLICKS,2021-08-27,11,12,1.0909090909091,10.43,,,,0,,0,,,869.16666667,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,35-44,unknown,LINK_CLICKS,2021-08-27,2,2,1,0.49,,,,0,,0,,,245,,2021-08-27,2021-08-27
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,45-54,male,LINK_CLICKS,2021-08-27,64,71,1.109375,47.23,,,,0,,0,,,665.21126761,,2021-08-27,2021-08-27
